,marital,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,edu_primary,edu_secondary,edu_tertiary,edu_unknown,housing,loan,po_failure,po_other,po_success,po_unknown,cont_cellular,cont_telephone,cont_unknown,age,default,balance,duration,campaign,pdays,previous,deposit
1588,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-1.2837189133689588,-0.1243657856067806,-0.1260623053089174,0.26588082677845526,0.5395860756939912,-0.4824295273010987,-0.35863459101018713,1
7835,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,-0.9486489041616234,-0.1243657856067806,0.36905679007754666,-0.16678517733029588,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
6552,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.648143667195226,-0.1243657856067806,0.22985298680358152,2.0773091639804266,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
844,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.6973463972561218,-0.1243657856067806,0.9392033250905132,2.5561262085274445,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
738,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.9780036487805552,-0.1243657856067806,-0.47763716702980047,0.6812401907228564,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
1746,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,-1.0324164064634573,-0.1243657856067806,-0.25007460221222716,-0.3254293788368379,-0.5533358305150782,2.23529599199831,0.07108203045116027,1
290,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.11097388114328487,-0.1243657856067806,-0.3517646856729411,0.5918225498737144,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
10870,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.8942361464787214,-0.1243657856067806,1.0083401806141084,-0.5648379011103469,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
2675,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.30786363036588443,-0.1243657856067806,-0.23395300361479687,-0.8302063836303809,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,1
8790,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.5298113926524541,-0.1243657856067806,0.15482554717707914,-0.3283138188642296,-0.5533358305150782,0.9633638466022904,1.3602318948352023,0
5158,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.7267011418750536,-0.1243657856067806,-0.452214646164622,0.24280530655932187,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
5528,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,-0.11097388114328487,-0.1243657856067806,-0.5067800568020783,-0.8128997434660309,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
1893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,-0.1947413834451187,-0.1243657856067806,1.0951487884464253,2.3369087664456774,-0.5533358305150782,2.1437900822575893,1.3602318948352023,1
2907,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.7811138995579557,-0.1243657856067806,1.613830220244518,-0.4984957804803384,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
5903,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-1.199951411067125,-0.1243657856067806,-0.47763716702980047,-0.608104501521222,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
10685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-0.027206378841451006,-0.1243657856067806,0.1321933029922251,-0.7407887427812391,-0.5533358305150782,2.647072585831553,0.07108203045116027,0
7382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,-0.9486489041616234,-0.1243657856067806,-0.4088103422484636,-0.7523265028908057,-0.5533358305150782,1.3934416223836783,0.5007986519125076,0
5649,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.4806086625915584,-0.1243657856067806,-0.40477994259910605,-0.7292509826716723,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
9294,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.1947413834451187,-0.1243657856067806,-0.02995277520885237,-0.7840553431921141,-0.5533358305150782,0.5973402076394071,3.0790983806805916,0
8493,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-1.0324164064634573,-0.1243657856067806,-0.3802875139607024,0.32645406735368043,0.17527877362430141,0.48753311595054205,0.07108203045116027,0
10475,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-1.1161839087652912,-0.1243657856067806,-0.19178882266767155,-0.19562957760421262,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
6060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-1.1161839087652912,-0.1243657856067806,-0.42028147971201973,0.8052711119006983,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
4193,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.44604389035062025,-0.1243657856067806,-0.058475603496613605,4.777145029619033,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
3770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,-0.6973463972561218,-0.1243657856067806,-0.3619957001674642,-0.30235385861770453,-0.5533358305150782,1.1738274390059482,1.3602318948352023,1
3993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,-1.5350214202744603,-0.1243657856067806,-0.38989846697070885,-0.5677223411377386,-0.5533358305150782,1.2104298029022367,0.5007986519125076,1
9140,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.027206378841451006,-0.1243657856067806,-0.5796372812327727,-1.0350016255751897,1.9968152839727502,1.704561715502129,3.5088150021419393,0
3428,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-0.9486489041616234,-0.1243657856067806,1.856584291432747,-0.5677223411377386,1.2682006798333707,1.2012792119281646,0.07108203045116027,1
9236,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.9486489041616234,-0.1243657856067806,-0.23302291138802206,-0.045638696179845555,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
9917,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.44604389035062025,-0.1243657856067806,0.952534647007619,-0.14947853716594584,-0.5533358305150782,0.7529002541986325,0.5007986519125076,0
4320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.7811138995579557,-0.1243657856067806,-0.3164211810554978,0.20530758620323009,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
4553,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1.5643761648933923,-0.1243657856067806,-0.36540603833230517,1.2812037164203245,1.2682006798333707,-0.4824295273010987,-0.35863459101018713,1
534,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.2785088857469526,-0.1243657856067806,-0.47763716702980047,3.383960496388855,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
4316,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1.3968411602897246,-0.1243657856067806,-0.33099262594163675,2.126344644446085,-0.5533358305150782,1.924175898879859,0.07108203045116027,1
4354,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.39163113266771826,-0.1243657856067806,-0.37470696060005343,1.1542883552150909,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
10682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,-1.3674864156707927,-0.1243657856067806,-0.420591510454278,0.18800094603888004,1.6325079819030606,-0.4824295273010987,-0.35863459101018713,0
4253,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1.2293061556860567,-0.1243657856067806,-0.04669443529079918,0.4937515889423975,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
6718,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,-0.8648814018597896,-0.1243657856067806,-0.3852480058368348,0.42164058825760564,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
11142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.8942361464787214,-0.1243657856067806,-0.4627556914014033,0.6322047102571978,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
3465,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.145538653384223,-0.1243657856067806,-0.06839658724887838,0.04377894466929634,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
8719,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,-0.027206378841451006,-0.1243657856067806,0.7469842648903832,-0.7955931033016809,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
195,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.30786363036588443,-0.1243657856067806,-0.350524562703908,1.4975367184747002,0.5395860756939912,-0.4824295273010987,-0.35863459101018713,1
8133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.11097388114328487,-0.1243657856067806,-0.4094304037329801,-0.5042646605351218,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
6507,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.47539863496955215,-0.1243657856067806,-0.3852480058368348,-0.5446468209186052,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
6850,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.145538653384223,-0.1243657856067806,-0.40198966591878155,-0.5792601012473053,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
6719,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1.3130736579878908,8.040796712061926,-0.6404033067153945,-0.10044305670028736,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
1434,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.44604389035062025,-0.1243657856067806,-0.3114606891793655,-0.2821627784259628,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,1
4461,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,-1.0324164064634573,-0.1243657856067806,-0.29781933652000137,2.7090015299792034,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
10639,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,-0.8648814018597896,-0.1243657856067806,-0.4258620330726687,-0.16101629727551253,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
4394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.9486489041616234,-0.1243657856067806,-0.38400788286780163,0.4504849885315224,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,1
7709,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.1403286257622167,-0.1243657856067806,-0.47763716702980047,0.6350891502845896,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
5307,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0.8942361464787214,-0.1243657856067806,-0.4413635701855824,-0.599451181439047,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
3088,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.1559587086282352,-0.1243657856067806,2.1749858637319948,-0.1321718970015958,-0.18902852844538837,2.01568180862058,0.5007986519125076,1
10273,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1.145538653384223,-0.1243657856067806,3.2920266280885566,-0.6629088620416638,-0.18902852844538837,1.1189238931615157,0.5007986519125076,0
9975,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.05656112346038285,-0.1243657856067806,-0.022512037394653787,-0.6802155022060139,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
3909,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-0.3622763880487864,-0.1243657856067806,-0.13257295089634116,-0.3081227386724879,-0.18902852844538837,1.2012792119281646,0.5007986519125076,1
8730,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.6429336395732198,8.040796712061926,-0.4742268288649595,-0.5936823013842637,1.9968152839727502,-0.4824295273010987,-0.35863459101018713,0
2105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-1.0324164064634573,-0.1243657856067806,-0.3449440093432591,-0.22735841790552103,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
1688,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.05656112346038285,-0.1243657856067806,1.401149131055342,-0.16101629727551253,-0.5533358305150782,2.729427904598202,0.5007986519125076,1
1264,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.648143667195226,-0.1243657856067806,-0.4165611108049205,-0.7465576228360223,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
1743,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-1.4512539179726265,-0.1243657856067806,-0.3592054234871397,0.5629781495997976,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
6316,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,-0.6973463972561218,-0.1243657856067806,0.4744672424453599,-0.1408252170837708,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
10321,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.6973463972561218,-0.1243657856067806,0.6297926443167554,-0.8273219436029893,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
9279,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,-0.7811138995579557,-0.1243657856067806,-0.40322978888781463,-0.8244375035755975,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,0
1227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.8648814018597896,-0.1243657856067806,-0.3619957001674642,-0.6917532623155805,1.2682006798333707,-0.4824295273010987,-0.35863459101018713,1
3108,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.1947413834451187,-0.1243657856067806,-0.47763716702980047,-0.016794295905928815,-0.5533358305150782,3.516378728368401,3.9385316236032866,1
5324,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.2293061556860567,-0.1243657856067806,-0.35021453196164976,-0.6542555419594888,0.5395860756939912,-0.4824295273010987,-0.35863459101018713,0
8227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-1.199951411067125,-0.1243657856067806,0.47105690428051894,0.46490718866848074,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
4181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.199951411067125,-0.1243657856067806,-0.10963067596922887,-0.40330925957641317,-0.5533358305150782,0.4509307520542537,0.07108203045116027,1
6247,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.1947413834451187,-0.1243657856067806,0.22489249492744912,-0.8244375035755975,-0.5533358305150782,0.37772602426167706,1.3602318948352023,0
4650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-1.3674864156707927,-0.1243657856067806,-0.3892784054861923,0.82546219209244,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,1
8136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.9486489041616234,-0.1243657856067806,-0.47763716702980047,-0.6773310621786222,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
8537,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1.3968411602897246,-0.1243657856067806,0.039184080314742804,-0.8273219436029893,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
9265,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-1.1161839087652912,-0.1243657856067806,-0.4088103422484636,-0.7811709031647225,7.4614248150180975,-0.4824295273010987,-0.35863459101018713,0
6589,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.6429336395732198,-0.1243657856067806,1.0198113180776645,-0.06294533634419561,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
8106,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.7811138995579557,-0.1243657856067806,-0.455624984329463,-0.856166343876906,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
8834,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1.5643761648933923,-0.1243657856067806,-0.4519046154223637,-0.20139845765899597,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
7154,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-0.6973463972561218,-0.1243657856067806,0.6071604001319013,-0.6600244220142721,0.17527877362430141,2.7843314504426346,0.07108203045116027,0
10554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-1.2837189133689588,-0.1243657856067806,0.5076405318669953,-0.8878951841782144,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
10164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-0.7811138995579557,-0.1243657856067806,-0.30184973616935895,-0.27927833839857114,-0.18902852844538837,2.6562231768056255,1.3602318948352023,0
7435,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.613578894954288,-0.1243657856067806,-0.4751569210917343,0.568747029654581,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
5500,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,-1.2837189133689588,-0.1243657856067806,-0.4726766751536681,-0.3542737791107547,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
5186,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-1.3674864156707927,-0.1243657856067806,0.9054099741843613,1.2235149158724912,0.903893377763681,-0.4824295273010987,-0.35863459101018713,1
9052,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.559166137271386,-0.1243657856067806,-0.24511411033609476,-0.8273219436029893,-0.18902852844538837,-0.40007420853444997,0.5007986519125076,0
10201,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-0.2785088857469526,-0.1243657856067806,-0.25627521705739265,-0.4235003397681549,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,0
4633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.6429336395732198,-0.1243657856067806,-0.36974646872392103,-0.7119443425073223,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
2897,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-1.4512539179726265,-0.1243657856067806,-0.4388833242475162,-0.3138916187272712,-0.5533358305150782,0.3502742513394608,0.07108203045116027,1
6407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,-0.9486489041616234,-0.1243657856067806,-0.47763716702980047,1.108137314776824,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
10028,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-0.027206378841451006,-0.1243657856067806,-0.1852781770802478,-0.3744648593024964,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,0
8301,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,-0.7811138995579557,-0.1243657856067806,2.3789860921379393,-0.8677041039864727,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
9198,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.6973463972561218,-0.1243657856067806,-0.3982692970116823,-0.8532819038495143,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
3060,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.6533536948172323,-0.1243657856067806,-0.04731449677531573,1.1398661550781326,-0.18902852844538837,0.2862201145209562,0.07108203045116027,1
7948,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-0.2785088857469526,-0.1243657856067806,0.048174971840232755,-0.30235385861770453,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
1887,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,-0.3622763880487864,-0.1243657856067806,-0.5105004257091775,0.9177642729689736,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
7521,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0.1403286257622167,-0.1243657856067806,-0.474846890349476,0.28895634699758865,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
10880,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-0.613578894954288,-0.1243657856067806,-0.058475603496613605,-0.7090599024799306,-0.5533358305150782,2.5830184490130486,0.9305152733738551,0
2654,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,-1.9538589317836297,-0.1243657856067806,-0.44415384686590687,-0.5850289813020886,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
7558,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.1947413834451187,-0.1243657856067806,-0.350524562703908,-0.3052382986450962,0.5395860756939912,-0.4824295273010987,-0.35863459101018713,0
2478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-0.9486489041616234,-0.1243657856067806,-0.3123907814061403,-0.4119625796585882,-0.18902852844538837,0.43262957010610953,1.3602318948352023,1
10900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.3622763880487864,-0.1243657856067806,-0.46647606030850264,0.16204098579235499,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
7889,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.027206378841451006,-0.1243657856067806,-0.1614058099263607,-0.2763938983711795,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
1439,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.2785088857469526,-0.1243657856067806,-0.413770834124596,-0.06294533634419561,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
1890,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,-0.5298113926524541,-0.1243657856067806,-0.42834227901073485,1.3100481166942413,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
9388,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.7267011418750536,-0.1243657856067806,-0.39082855919748366,-0.8965485042603895,7.4614248150180975,-0.4824295273010987,-0.35863459101018713,0
2993,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-1.0324164064634573,-0.1243657856067806,-0.3802875139607024,0.12454326543626322,-0.18902852844538837,0.588189616665335,1.3602318948352023,1
4861,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,-1.8700914294817959,-0.1243657856067806,-0.2361232188106048,-0.5417623808912135,0.5395860756939912,-0.4824295273010987,-0.35863459101018713,1
4427,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-1.0324164064634573,-0.1243657856067806,-0.40602006556813913,2.0282736835147683,-0.5533358305150782,-0.3451706626900175,0.07108203045116027,1
8914,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.05656112346038285,-0.1243657856067806,-0.4054000040836226,0.21396090628540512,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
4391,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.9780036487805552,-0.1243657856067806,-0.19085873044089674,1.6100298795429755,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,1
10494,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.3130736579878908,-0.1243657856067806,-0.43950338573203274,-0.6282955817129637,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
1724,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.47539863496955215,-0.1243657856067806,0.3746373434381956,1.1600572352698741,-0.18902852844538837,1.027417983420795,0.07108203045116027,1
